"fY","fW","Xd_equil","XX","XdX","XdXd","XY","XdY"
0.42,0.35,1.63063881062152e-254,0.5,1.58341938205225e-254,0,0.5,8.38929119595398e-255
0.42,0.36,1.63160824852527e-254,0.5,1.5843607473359e-254,0,0.5,8.39427874857322e-255
0.42,0.37,1.6325787931254e-254,0.5,1.58530318726863e-254,0,0.5,8.39927199491086e-255
0.42,0.38,1.63355044629317e-254,0.5,1.58624670366752e-254,0,0.5,8.40427094459413e-255
0.42,0.39,1.6345232099042e-254,0.5,1.58719129835386e-254,0,0.5,8.40927560727269e-255
0.42,0.4,1.63549708583815e-254,0.5,1.58813697315289e-254,0,0.5,8.41428599261702e-255
0.42,0.41,1.63647207597903e-254,0.5,1.58908372989407e-254,0,0.5,8.41930211031993e-255
0.42,0.42,1.63744818221501e-254,0.5,1.59003157041088e-254,0,0.5,8.42432397009568e-255
0.42,0.43,1.63842540643849e-254,0.5,1.59098049654093e-254,0,0.5,8.42935158168023e-255
0.42,0.44,1.63940375054617e-254,0.5,1.59193051012599e-254,0,0.5,8.43438495483176e-255
0.42,0.45,1.64038321643897e-254,0.5,1.59288161301194e-254,0,0.5,8.43942409933004e-255
0.42,0.46,1.64136380602212e-254,0.5,1.59383380704883e-254,0,0.5,8.44446902497705e-255
0.42,0.47,1.64234552120512e-254,0.5,1.59478709409087e-254,0,0.5,8.44951974159683e-255
0.42,0.48,1.64332836390176e-254,0.5,1.59574147599644e-254,0,0.5,8.45457625903544e-255
0.42,0.49,1.64431233603017e-254,0.5,1.5966969546281e-254,0,0.5,8.45963858716115e-255
0.42,0.5,1.64529743951278e-254,0.5,1.59765353185265e-254,0,0.5,8.46470673586456e-255
0.42,0.51,1.64628367627634e-254,0.5,1.59861120954101e-254,0,0.5,8.46978071505832e-255
0.42,0.52,1.647271048252e-254,0.5,1.59956998956843e-254,0,0.5,8.47486053467783e-255
0.42,0.53,1.64825955737522e-254,0.5,1.60052987381431e-254,0,0.5,8.47994620468061e-255
0.42,0.54,1.64924920558588e-254,0.5,1.60149086416237e-254,0,0.5,8.48503773504695e-255
0.42,0.55,1.6502399948282e-254,0.5,1.60245296250051e-254,0,0.5,8.4901351357794e-255
0.42,0.56,1.65123192705084e-254,0.5,1.60341617072099e-254,0,0.5,8.49523841690348e-255
0.42,0.57,1.65222500420681e-254,0.5,1.60438049072024e-254,0,0.5,8.5003475884669e-255
0.42,0.58,1.6532192282536e-254,0.5,1.60534592439907e-254,0,0.5,8.50546266054064e-255
0.42,0.59,1.65421460115311e-254,0.5,1.60631247366258e-254,0,0.5,8.5105836432182e-255
0.42,0.6,1.6552111248717e-254,0.5,1.60728014042018e-254,0,0.5,8.5157105466161e-255
0.42,0.61,1.65620880138019e-254,0.5,1.60824892658562e-254,0,0.5,8.52084338087379e-255
0.42,0.62,1.65720763265379e-254,0.5,1.60921883407692e-254,0,0.5,8.52598215615332e-255
0.42,0.63,1.65820762067236e-254,0.5,1.61018986481659e-254,0,0.5,8.53112688264063e-255
0.42,0.64,1.65920876742012e-254,0.5,1.61116202073141e-254,0,0.5,8.53627757054411e-255
0.42,0.65,1.66021107488583e-254,0.5,1.61213530375255e-254,0,0.5,8.54143423009555e-255
0.42,0.66,1.66121454506283e-254,0.5,1.61310971581561e-254,0,0.5,8.54659687155021e-255
0.42,0.67,1.66221917994892e-254,0.5,1.61408525886056e-254,0,0.5,8.55176550518638e-255
0.42,0.68,1.66322498154652e-254,0.5,1.61506193483182e-254,0,0.5,8.55694014130609e-255
0.42,0.69,1.66423195186252e-254,0.5,1.61603974567817e-254,0,0.5,8.56212079023435e-255
0.42,0.7,1.66524009290846e-254,0.5,1.61701869335291e-254,0,0.5,8.5673074623201e-255
0.42,0.71,1.66624940670049e-254,0.5,1.61799877981378e-254,0,0.5,8.57250016793597e-255
0.42,0.72,1.66725989525926e-254,0.5,1.61898000702294e-254,0,0.5,8.57769891747788e-255
0.42,0.73,1.66827156061011e-254,0.5,1.61996237694708e-254,0,0.5,8.58290372136568e-255
0.42,0.74,1.66928440478301e-254,0.5,1.62094589155739e-254,0,0.5,8.58811459004321e-255
0.42,0.75,1.67029842981252e-254,0.5,1.62193055282948e-254,0,0.5,8.59333153397774e-255
0.42,0.76,1.6713136377379e-254,0.5,1.62291636274361e-254,0,0.5,8.59855456366098e-255
0.42,0.77,1.67233003060303e-254,0.5,1.62390332328444e-254,0,0.5,8.60378368960812e-255
0.42,0.78,1.67334761045655e-254,0.5,1.62489143644129e-254,0,0.5,8.60901892235905e-255
0.42,0.79,1.67436637935168e-254,0.5,1.62588070420793e-254,0,0.5,8.61426027247715e-255
0.42,0.8,1.67538633934643e-254,0.5,1.62687112858277e-254,0,0.5,8.61950775055043e-255
0.42,0.81,1.67640749250353e-254,0.5,1.62786271156882e-254,0,0.5,8.62476136719121e-255
0.42,0.82,1.6774298408904e-254,0.5,1.62885545517362e-254,0,0.5,8.63002113303594e-255
0.42,0.83,1.67845338657923e-254,0.5,1.62984936140935e-254,0,0.5,8.63528705874556e-255
0.42,0.84,1.67947813164697e-254,0.5,1.63084443229283e-254,0,0.5,8.64055915500553e-255
0.42,0.85,1.68050407817532e-254,0.5,1.63184066984547e-254,0,0.5,8.64583743252582e-255
0.42,0.86,1.68153122825082e-254,0.5,1.6328380760934e-254,0,0.5,8.65112190204123e-255
0.42,0.87,1.68255958396479e-254,0.5,1.63383665306737e-254,0,0.5,8.65641257431109e-255
0.42,0.88,1.68358914741333e-254,0.5,1.63483640280278e-254,0,0.5,8.6617094601194e-255
0.42,0.89,1.68461992069739e-254,0.5,1.63583732733975e-254,0,0.5,8.6670125702752e-255
0.42,0.9,1.6856519059228e-254,0.5,1.63683942872311e-254,0,0.5,8.67232191561238e-255
0.42,0.91,1.68668510520019e-254,0.5,1.63784270900241e-254,0,0.5,8.67763750698985e-255
0.42,0.92,1.6877195206451e-254,0.5,1.63884717023189e-254,0,0.5,8.68295935529152e-255
0.42,0.93,1.68875515437794e-254,0.5,1.63985281447059e-254,0,0.5,8.6882874714265e-255
0.42,0.94,1.68979200852401e-254,0.5,1.64085964378224e-254,0,0.5,8.69362186632895e-255
0.42,0.95,1.69083008521357e-254,0.5,1.64186766023542e-254,0,0.5,8.6989625509586e-255
0.42,0.96,1.69186938658172e-254,0.5,1.6428768659034e-254,0,0.5,8.70430953630014e-255
0.42,0.97,1.69290991476856e-254,0.5,1.64388726286433e-254,0,0.5,8.70966283336395e-255
0.42,0.98,1.69395167191917e-254,0.5,1.64489885320115e-254,0,0.5,8.71502245318595e-255
0.42,0.99,1.69499466018356e-254,0.5,1.64591163900162e-254,0,0.5,8.72038840682754e-255
0.42,1,1.6960388817167e-254,0.5,1.6469256223583e-254,0,0.5,8.7257607053755e-255
0.43,0,9.45104122952581e-222,0.5,9.21299862024152e-222,0,0.5,4.84454191940504e-222
0.43,0.01,9.45750235671312e-222,0.5,9.21929701154215e-222,0,0.5,4.84785385094204e-222
0.43,0.02,9.46397201221838e-222,0.5,9.22560371635867e-222,0,0.5,4.85117015403904e-222
0.43,0.03,9.47045021274411e-222,0.5,9.23191875097293e-222,0,0.5,4.85449083725765e-222
0.43,0.04,9.4769369750362e-222,0.5,9.23824213170903e-222,0,0.5,4.85781590918169e-222
0.43,0.05,9.48343231588397e-222,0.5,9.24457387493341e-222,0,0.5,4.86114537841726e-222
0.43,0.06,9.48993625212076e-222,0.5,9.25091399705547e-222,0,0.5,4.86447925359303e-222
0.43,0.07,9.4964488006229e-222,0.5,9.25726251452643e-222,0,0.5,4.86781754335969e-222
0.43,0.08,9.50296997831175e-222,0.5,9.26361944384149e-222,0,0.5,4.87116025639101e-222
0.43,0.09,9.50949980215192e-222,0.5,9.26998480153794e-222,0,0.5,4.87450740138295e-222
0.43,0.1,9.5160382891526e-222,0.5,9.27635860419659e-222,0,0.5,4.87785898705431e-222
0.43,0.11,9.52258545636742e-222,0.5,9.28274086844152e-222,0,0.5,4.88121502214666e-222
0.43,0.12,9.52914132089426e-222,0.5,9.28913161093999e-222,0,0.5,4.88457551542427e-222
0.43,0.13,9.53570589987614e-222,0.5,9.29553084840322e-222,0,0.5,4.88794047567453e-222
0.43,0.14,9.54227921050034e-222,0.5,9.30193859758561e-222,0,0.5,4.89130991170754e-222
0.43,0.15,9.54886126999946e-222,0.5,9.3083548752857e-222,0,0.5,4.89468383235661e-222
0.43,0.16,9.5554520956511e-222,0.5,9.31477969834595e-222,0,0.5,4.89806224647812e-222
0.43,0.17,9.56205170477813e-222,0.5,9.32121308365291e-222,0,0.5,4.90144516295168e-222
0.43,0.18,9.56866011474894e-222,0.5,9.3276550481375e-222,0,0.5,4.90483259068019e-222
0.43,0.19,9.57527734297719e-222,0.5,9.33410560877481e-222,0,0.5,4.90822453858979e-222
0.43,0.2,9.58190340692233e-222,0.5,9.34056478258451e-222,0,0.5,4.91162101563007e-222
0.43,0.21,9.58853832408997e-222,0.5,9.34703258663132e-222,0,0.5,4.91502203077431e-222
0.43,0.22,9.59518211203138e-222,0.5,9.35350903802444e-222,0,0.5,4.91842759301916e-222
0.43,0.23,9.601834788344e-222,0.5,9.35999415391809e-222,0,0.5,4.92183771138496e-222
0.43,0.24,9.60849637067169e-222,0.5,9.36648795151171e-222,0,0.5,4.92525239491583e-222
0.43,0.25,9.61516687670486e-222,0.5,9.37299044805018e-222,0,0.5,4.92867165267977e-222
0.43,0.26,9.62184632418035e-222,0.5,9.37950166082359e-222,0,0.5,4.93209549376855e-222
0.43,0.27,9.62853473088165e-222,0.5,9.38602160716751e-222,0,0.5,4.9355239272979e-222
0.43,0.28,9.63523211463953e-222,0.5,9.39255030446362e-222,0,0.5,4.93895696240772e-222
0.43,0.29,9.64193849333125e-222,0.5,9.39908777013889e-222,0,0.5,4.94239460826181e-222
0.43,0.3,9.64865388488213e-222,0.5,9.40563402166717e-222,0,0.5,4.94583687404855e-222
0.43,0.31,9.65537830726412e-222,0.5,9.41218907656776e-222,0,0.5,4.94928376898024e-222
0.43,0.32,9.66211177849694e-222,0.5,9.41875295240649e-222,0,0.5,4.95273530229369e-222
0.43,0.33,9.66885431664822e-222,0.5,9.42532566679595e-222,0,0.5,4.95619148325024e-222
0.43,0.34,9.67560593983312e-222,0.5,9.43190723739503e-222,0,0.5,4.95965232113561e-222
0.43,0.35,9.68236666621497e-222,0.5,9.43849768190957e-222,0,0.5,4.96311782526019e-222
0.43,0.36,9.68913651400519e-222,0.5,9.44509701809229e-222,0,0.5,4.96658800495904e-222
0.43,0.37,9.69591550146354e-222,0.5,9.45170526374309e-222,0,0.5,4.970062869592e-222
0.43,0.38,9.70270364689846e-222,0.5,9.45832243670923e-222,0,0.5,4.97354242854385e-222
0.43,0.39,9.70950096866664e-222,0.5,9.46494855488506e-222,0,0.5,4.9770266912241e-222
0.43,0.4,9.71630748517391e-222,0.5,9.47158363621285e-222,0,0.5,4.98051566706749e-222
0.43,0.41,9.72312321487484e-222,0.5,9.47822769868233e-222,0,0.5,4.98400936553367e-222
0.43,0.42,9.72994817627353e-222,0.5,9.48488076033155e-222,0,0.5,4.98750779610776e-222
0.43,0.43,9.7367823879228e-222,0.5,9.49154283924604e-222,0,0.5,4.99101096829978e-222
0.43,0.44,9.7436258684252e-222,0.5,9.49821395355979e-222,0,0.5,4.9945188916453e-222
0.43,0.45,9.75047863643302e-222,0.5,9.50489412145533e-222,0,0.5,4.99803157570535e-222
0.43,0.46,9.75734071064818e-222,0.5,9.51158336116353e-222,0,0.5,5.00154903006642e-222
0.43,0.47,9.76421210982264e-222,0.5,9.51828169096402e-222,0,0.5,5.00507126434063e-222
0.43,0.48,9.77109285275832e-222,0.5,9.52498912918518e-222,0,0.5,5.00859828816573e-222
0.43,0.49,9.77798295830764e-222,0.5,9.53170569420458e-222,0,0.5,5.01213011120535e-222
0.43,0.5,9.78488244537317e-222,0.5,9.53843140444871e-222,0,0.5,5.01566674314881e-222
0.43,0.51,9.79179133290841e-222,0.5,9.54516627839368e-222,0,0.5,5.01920819371157e-222
0.43,0.52,9.7987096399176e-222,0.5,9.55191033456507e-222,0,0.5,5.02275447263506e-222
0.43,0.53,9.80563738545573e-222,0.5,9.55866359153794e-222,0,0.5,5.02630558968676e-222
0.43,0.54,9.81257458862911e-222,0.5,9.56542606793737e-222,0,0.5,5.02986155466042e-222
0.43,0.55,9.81952126859519e-222,0.5,9.57219778243829e-222,0,0.5,5.03342237737605e-222
0.43,0.56,9.82647744456322e-222,0.5,9.57897875376613e-222,0,0.5,5.03698806768016e-222
0.43,0.57,9.83344313579359e-222,0.5,9.58576900069616e-222,0,0.5,5.04055863544551e-222
0.43,0.58,9.84041836159893e-222,0.5,9.5925685420546e-222,0,0.5,5.04413409057163e-222
0.43,0.59,9.84740314134377e-222,0.5,9.59937739671824e-222,0,0.5,5.04771444298465e-222
0.43,0.6,9.8543974944444e-222,0.5,9.60619558361434e-222,0,0.5,5.05129970263724e-222
0.43,0.61,9.86140144037019e-222,0.5,9.61302312172188e-222,0,0.5,5.05488987950925e-222
0.43,0.62,9.86841499864244e-222,0.5,9.61986003007049e-222,0,0.5,5.0584849836072e-222
0.43,0.63,9.8754381888354e-222,0.5,9.6267063277414e-222,0,0.5,5.0620850249647e-222
0.43,0.64,9.88247103057606e-222,0.5,9.63356203386727e-222,0,0.5,5.06569001364242e-222
0.43,0.65,9.8895135435444e-222,0.5,9.64042716763239e-222,0,0.5,5.06929995972821e-222
0.43,0.66,9.89656574747387e-222,0.5,9.64730174827318e-222,0,0.5,5.07291487333728e-222
0.43,0.67,9.90362766215133e-222,0.5,9.65418579507815e-222,0,0.5,5.07653476461226e-222
0.43,0.68,9.91069930741668e-222,0.5,9.66107932738748e-222,0,0.5,5.08015964372294e-222
0.43,0.69,9.91778070316425e-222,0.5,9.66798236459441e-222,0,0.5,5.08378952086704e-222
0.43,0.7,9.9248718693422e-222,0.5,9.6748949261447e-222,0,0.5,5.08742440626985e-222
0.43,0.71,9.9319728259525e-222,0.5,9.6818170315365e-222,0,0.5,5.09106431018425e-222
0.43,0.72,9.93908359305154e-222,0.5,9.68874870032107e-222,0,0.5,5.09470924289101e-222
0.43,0.73,9.94620419075049e-222,0.5,9.69568995210301e-222,0,0.5,5.09835921469898e-222
0.43,0.74,9.95333463921482e-222,0.5,9.70264080653992e-222,0,0.5,5.10201423594486e-222
0.43,0.75,9.960474958665e-222,0.5,9.70960128334295e-222,0,0.5,5.10567431699353e-222
0.43,0.76,9.9676251693767e-222,0.5,9.71657140227709e-222,0,0.5,5.10933946823815e-222
0.43,0.77,9.97478529168083e-222,0.5,9.7235511831612e-222,0,0.5,5.11300970010023e-222
0.43,0.78,9.98195534596333e-222,0.5,9.73054064586774e-222,0,0.5,5.11668502302946e-222
0.43,0.79,9.98913535266628e-222,0.5,9.73753981032392e-222,0,0.5,5.12036544750432e-222
0.43,0.8,9.99632533228719e-222,0.5,9.74454869651098e-222,0,0.5,5.1240509840317e-222
0.43,0.81,1.00035253053797e-221,0.5,9.75156732446488e-222,0,0.5,5.12774164314725e-222
0.43,0.82,1.00107352925538e-221,0.5,9.75859571427651e-222,0,0.5,5.13143743541553e-222
0.43,0.83,1.00179553144754e-221,0.5,9.76563388609133e-222,0,0.5,5.13513837142978e-222
0.43,0.84,1.00251853918675e-221,0.5,9.77268186011021e-222,0,0.5,5.13884446181237e-222
0.43,0.85,1.00324255455096e-221,0.5,9.77973965658951e-222,0,0.5,5.14255571721487e-222
0.43,0.86,1.00396757962381e-221,0.5,9.78680729584068e-222,0,0.5,5.14627214831781e-222
0.43,0.87,1.00469361649467e-221,0.5,9.79388479823113e-222,0,0.5,5.14999376583112e-222
0.43,0.88,1.00542066725864e-221,0.5,9.80097218418433e-222,0,0.5,5.15372058049424e-222
0.43,0.89,1.00614873401657e-221,0.5,9.80806947417955e-222,0,0.5,5.15745260307595e-222
0.43,0.9,1.00687781887508e-221,0.5,9.81517668875236e-222,0,0.5,5.16118984437463e-222
0.43,0.91,1.0076079239466e-221,0.5,9.82229384849503e-222,0,0.5,5.16493231521845e-222
0.43,0.92,1.00833905134935e-221,0.5,9.82942097405631e-222,0,0.5,5.16868002646533e-222
0.43,0.93,1.00907120320741e-221,0.5,9.836558086142e-222,0,0.5,5.17243298900313e-222
0.43,0.94,1.00980438165069e-221,0.5,9.84370520551466e-222,0,0.5,5.17619121374961e-222
0.43,0.95,1.01053858881499e-221,0.5,9.85086235299436e-222,0,0.5,5.17995471165274e-222
0.43,0.96,1.01127382684201e-221,0.5,9.85802954945868e-222,0,0.5,5.18372349369072e-222
0.43,0.97,1.01201009787931e-221,0.5,9.86520681584238e-222,0,0.5,5.18749757087187e-222
0.43,0.98,1.01274740408048e-221,0.5,9.87239417313895e-222,0,0.5,5.19127695423533e-222
0.43,0.99,1.01348574760496e-221,0.5,9.87959164239875e-222,0,0.5,5.19506165485019e-222
0.43,1,1.01422513061825e-221,0.5,9.88679924473148e-222,0,0.5,5.19885168381672e-222
0.44,0,1.49024973812165e-189,0.5,1.45823707393041e-189,0,0.5,7.61131201156448e-190
0.44,0.01,1.49146248482483e-189,0.5,1.4594237691256e-189,0,0.5,7.61750600262031e-190
0.44,0.02,1.49267714738828e-189,0.5,1.46061233902568e-189,0,0.5,7.62370977875437e-190
0.44,0.03,1.49389373031047e-189,0.5,1.46180278803249e-189,0,0.5,7.62992336294222e-190
0.44,0.04,1.49511223810406e-189,0.5,1.46299512056176e-189,0,0.5,7.63614677823184e-190
0.44,0.05,1.49633267529563e-189,0.5,1.46418934104281e-189,0,0.5,7.64238004774227e-190
0.44,0.06,1.49755504642602e-189,0.5,1.46538545391895e-189,0,0.5,7.64862319466542e-190
0.44,0.07,1.49877935605013e-189,0.5,1.46658346364724e-189,0,0.5,7.6548762422651e-190
0.44,0.08,1.50000560873719e-189,0.5,1.46778337469875e-189,0,0.5,7.66113921387818e-190
0.44,0.09,1.50123380907076e-189,0.5,1.46898519155857e-189,0,0.5,7.66741213291472e-190
0.44,0.1,1.50246396164863e-189,0.5,1.47018891872574e-189,0,0.5,7.67369502285759e-190
0.44,0.11,1.50369607108312e-189,0.5,1.47139456071349e-189,0,0.5,7.67998790726373e-190
0.44,0.12,1.50493014200092e-189,0.5,1.47260212204913e-189,0,0.5,7.68629080976357e-190
0.44,0.13,1.50616617904335e-189,0.5,1.47381160727426e-189,0,0.5,7.69260375406217e-190
0.44,0.14,1.50740418686623e-189,0.5,1.47502302094471e-189,0,0.5,7.69892676393874e-190
0.44,0.15,1.50864417014005e-189,0.5,1.47623636763062e-189,0,0.5,7.70525986324736e-190
0.44,0.16,1.50988613354994e-189,0.5,1.4774516519165e-189,0,0.5,7.71160307591692e-190
0.44,0.17,1.51113008179588e-189,0.5,1.47866887840135e-189,0,0.5,7.71795642595206e-190
0.44,0.18,1.51237601959258e-189,0.5,1.4798880516986e-189,0,0.5,7.72431993743276e-190
0.44,0.19,1.51362395166966e-189,0.5,1.48110917643628e-189,0,0.5,7.73069363451516e-190
0.44,0.2,1.51487388277161e-189,0.5,1.48233225725697e-189,0,0.5,7.73707754143126e-190
0.44,0.21,1.516125817658e-189,0.5,1.48355729881797e-189,0,0.5,7.7434716824901e-190
0.44,0.22,1.51737976110335e-189,0.5,1.48478430579127e-189,0,0.5,7.74987608207715e-190
0.44,0.23,1.51863571789736e-189,0.5,1.48601328286365e-189,0,0.5,7.75629076465534e-190
0.44,0.24,1.51989369284484e-189,0.5,1.48724423473672e-189,0,0.5,7.76271575476474e-190
0.44,0.25,1.52115369076586e-189,0.5,1.48847716612703e-189,0,0.5,7.76915107702352e-190
0.44,0.26,1.52241571649573e-189,0.5,1.48971208176597e-189,0,0.5,7.77559675612743e-190
0.44,0.27,1.52367977488515e-189,0.5,1.49094898640008e-189,0,0.5,7.78205281685106e-190
0.44,0.28,1.52494587080018e-189,0.5,1.49218788479088e-189,0,0.5,7.78851928404738e-190
0.44,0.29,1.5262140091224e-189,0.5,1.49342878171509e-189,0,0.5,7.79499618264855e-190
0.44,0.3,1.52748419474888e-189,0.5,1.49467168196458e-189,0,0.5,7.80148353766595e-190
0.44,0.31,1.52875643259225e-189,0.5,1.49591659034644e-189,0,0.5,7.80798137419029e-190
0.44,0.32,1.53003072758087e-189,0.5,1.49716351168318e-189,0,0.5,7.81448971739282e-190
0.44,0.33,1.53130708465878e-189,0.5,1.49841245081262e-189,0,0.5,7.82100859252472e-190
0.44,0.34,1.53258550878573e-189,0.5,1.49966341258797e-189,0,0.5,7.82753802491741e-190
0.44,0.35,1.5338660049374e-189,0.5,1.50091640187804e-189,0,0.5,7.83407803998379e-190
0.44,0.36,1.53514857810532e-189,0.5,1.50217142356712e-189,0,0.5,7.84062866321757e-190
0.44,0.37,1.53643323329699e-189,0.5,1.50342848255515e-189,0,0.5,7.84718992019415e-190
0.44,0.38,1.53771997553596e-189,0.5,1.50468758375776e-189,0,0.5,7.85376183657083e-190
0.44,0.39,1.53900880986187e-189,0.5,1.50594873210634e-189,0,0.5,7.86034443808705e-190
0.44,0.4,1.54029974133046e-189,0.5,1.507211932548e-189,0,0.5,7.86693775056454e-190
0.44,0.41,1.54159277501377e-189,0.5,1.50847719004587e-189,0,0.5,7.87354179990834e-190
0.44,0.42,1.54288791600009e-189,0.5,1.5097445095789e-189,0,0.5,7.88015661210637e-190
0.44,0.43,1.54418516939405e-189,0.5,1.51101389614208e-189,0,0.5,7.88678221323008e-190
0.44,0.44,1.54548454031668e-189,0.5,1.51228535474643e-189,0,0.5,7.89341862943462e-190
0.44,0.45,1.54678603390557e-189,0.5,1.51355889041919e-189,0,0.5,7.90006588695981e-190
0.44,0.46,1.54808965531477e-189,0.5,1.51483450820367e-189,0,0.5,7.90672401212941e-190
0.44,0.47,1.54939540971502e-189,0.5,1.51611221315954e-189,0,0.5,7.91339303135252e-190
0.44,0.48,1.55070330229369e-189,0.5,1.51739201036275e-189,0,0.5,7.92007297112315e-190
0.44,0.49,1.55201333825489e-189,0.5,1.51867390490562e-189,0,0.5,7.92676385802084e-190
0.44,0.5,1.5533255228196e-189,0.5,1.51995790189696e-189,0,0.5,7.93346571871122e-190
0.44,0.51,1.55463986122563e-189,0.5,1.52124400646208e-189,0,0.5,7.94017857994594e-190
0.44,0.52,1.5559563587278e-189,0.5,1.52253222374291e-189,0,0.5,7.94690246856349e-190
0.44,0.53,1.5572750205979e-189,0.5,1.523822558898e-189,0,0.5,7.95363741148904e-190
0.44,0.54,1.5585958521248e-189,0.5,1.5251150171026e-189,0,0.5,7.96038343573503e-190
0.44,0.55,1.55991885861463e-189,0.5,1.52640960354886e-189,0,0.5,7.96714056840199e-190
0.44,0.56,1.56124404539057e-189,0.5,1.52770632344562e-189,0,0.5,7.97390883667761e-190
0.44,0.57,1.56257141779329e-189,0.5,1.52900518201881e-189,0,0.5,7.98068826783886e-190
0.44,0.58,1.56390098118069e-189,0.5,1.53030618451124e-189,0,0.5,7.98747888925066e-190
0.44,0.59,1.56523274092817e-189,0.5,1.53160933618285e-189,0,0.5,7.99428072836742e-190
0.44,0.6,1.56656670242865e-189,0.5,1.5329146423107e-189,0,0.5,8.00109381273298e-190
0.44,0.61,1.56790287109256e-189,0.5,1.53422210818899e-189,0,0.5,8.00791816998058e-190
0.44,0.62,1.56924125234808e-189,0.5,1.53553173912932e-189,0,0.5,8.01475382783418e-190
0.44,0.63,1.570581851641e-189,0.5,1.53684354046048e-189,0,0.5,8.0216008141076e-190
0.44,0.64,1.57192467443502e-189,0.5,1.5381575175288e-189,0,0.5,8.02845915670623e-190
0.44,0.65,1.57326972621164e-189,0.5,1.53947367569802e-189,0,0.5,8.03532888362625e-190
0.44,0.66,1.57461701247029e-189,0.5,1.54079202034947e-189,0,0.5,8.04221002295559e-190
0.44,0.67,1.5759665387285e-189,0.5,1.54211255688212e-189,0,0.5,8.04910260287441e-190
0.44,0.68,1.57731831052177e-189,0.5,1.54343529071257e-189,0,0.5,8.05600665165484e-190
0.44,0.69,1.57867233340384e-189,0.5,1.54476022727527e-189,0,0.5,8.06292219766206e-190
0.44,0.7,1.58002861294668e-189,0.5,1.54608737202248e-189,0,0.5,8.06984926935439e-190
0.44,0.71,1.58138715474053e-189,0.5,1.54741673042436e-189,0,0.5,8.07678789528348e-190
0.44,0.72,1.58274796439407e-189,0.5,1.54874830796911e-189,0,0.5,8.08373810409511e-190
0.44,0.73,1.58411104753438e-189,0.5,1.55008211016294e-189,0,0.5,8.09069992452914e-190
0.44,0.74,1.58547640980718e-189,0.5,1.55141814253027e-189,0,0.5,8.09767338542045e-190
0.44,0.75,1.58684405687665e-189,0.5,1.55275641061363e-189,0,0.5,8.1046585156984e-190
0.44,0.76,1.58821399442579e-189,0.5,1.55409691997392e-189,0,0.5,8.11165534438833e-190
0.44,0.77,1.58958622815631e-189,0.5,1.55543967619038e-189,0,0.5,8.11866390061123e-190
0.44,0.78,1.5909607637888e-189,0.5,1.55678468486071e-189,0,0.5,8.12568421358445e-190
0.44,0.79,1.59233760706271e-189,0.5,1.55813195160108e-189,0,0.5,8.13271631262175e-190
0.44,0.8,1.59371676373653e-189,0.5,1.55948148204625e-189,0,0.5,8.13976022713399e-190
0.44,0.81,1.59509823958784e-189,0.5,1.56083328184973e-189,0,0.5,8.14681598662975e-190
0.44,0.82,1.59648204041337e-189,0.5,1.5621873566837e-189,0,0.5,8.15388362071517e-190
0.44,0.83,1.59786817202904e-189,0.5,1.56354371223916e-189,0,0.5,8.16096315909462e-190
0.44,0.84,1.59925664027017e-189,0.5,1.56490235422606e-189,0,0.5,8.16805463157135e-190
0.44,0.85,1.6006474509914e-189,0.5,1.5662632883733e-189,0,0.5,8.17515806804749e-190
0.44,0.86,1.60204061006686e-189,0.5,1.56762652042881e-189,0,0.5,8.18227349852456e-190
0.44,0.87,1.60343612339027e-189,0.5,1.56899205615971e-189,0,0.5,8.1894009531042e-190
0.44,0.88,1.604833996875e-189,0.5,1.57035990135233e-189,0,0.5,8.19654046198837e-190
0.44,0.89,1.60623423645408e-189,0.5,1.57173006181226e-189,0,0.5,8.2036920554795e-190
0.44,0.9,1.60763684808037e-189,0.5,1.57310254336448e-189,0,0.5,8.21085576398128e-190
0.44,0.91,1.60904183772661e-189,0.5,1.57447735185344e-189,0,0.5,8.21803161799889e-190
0.44,0.92,1.61044921138552e-189,0.5,1.57585449314312e-189,0,0.5,8.22521964813963e-190
0.44,0.93,1.6118589750699e-189,0.5,1.57723397311715e-189,0,0.5,8.23241988511328e-190
0.44,0.94,1.61327113481258e-189,0.5,1.57861579767877e-189,0,0.5,8.23963235973194e-190
0.44,0.95,1.61468569666673e-189,0.5,1.57999997275113e-189,0,0.5,8.24685710291169e-190
0.44,0.96,1.61610266670574e-189,0.5,1.58138650427713e-189,0,0.5,8.25409414567174e-190
0.44,0.97,1.61752205102346e-189,0.5,1.58277539821974e-189,0,0.5,8.26134351913586e-190
0.44,0.98,1.61894385573409e-189,0.5,1.58416666056181e-189,0,0.5,8.26860525453182e-190
0.44,0.99,1.62036808697253e-189,0.5,1.58556029730646e-189,0,0.5,8.27587938319302e-190
0.44,1,1.62179475089422e-189,0.5,1.58695631447689e-189,0,0.5,8.28316593655776e-190
0.45,0,6.55323789009533e-158,0.5,6.43633551273327e-158,2.06858750413367e-315,0.5,3.3350701337287e-158
0.45,0.01,6.55972008357098e-158,0.5,6.44270207118382e-158,2.07268186566601e-315,0.5,3.33836904797907e-158
0.45,0.02,6.56621479067416e-158,0.5,6.44908092003291e-158,2.07678816382435e-315,0.5,3.3416743306577e-158
0.45,0.03,6.57272204737332e-158,0.5,6.45547209460733e-158,2.08090649742182e-315,0.5,3.34498600006966e-158
0.45,0.04,6.57924188977457e-158,0.5,6.46187563036909e-158,2.08503686645843e-315,0.5,3.34830407459003e-158
