"fY","fW","Xd_equil","XX","XdX","XdXd","XY","XdY"
0.13,0.04,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.05,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.06,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.07,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.08,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.09,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.1,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.11,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.12,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.13,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.14,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.15,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.16,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.17,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.18,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.19,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.2,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.21,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.22,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.23,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.24,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.25,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.26,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.27,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.28,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.29,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.3,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.31,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.32,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.33,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.34,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.35,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.36,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.37,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.38,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.39,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.4,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.41,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.42,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.43,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.44,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.45,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.46,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.47,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.48,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.49,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.5,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.51,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.52,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.53,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.54,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.55,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.56,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.57,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.58,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.59,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.6,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.61,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.62,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.63,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.64,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.65,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.66,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.67,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.68,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.69,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.7,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.71,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.72,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.73,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.74,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.75,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.76,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.77,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.78,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.79,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.8,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.81,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.82,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.83,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.84,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.85,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.86,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.87,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.88,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.89,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.9,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.91,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.92,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.93,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.94,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.95,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.96,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.97,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.98,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,0.99,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.13,1,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.01,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.02,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.03,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.04,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.05,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.06,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.07,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.08,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.09,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.1,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.11,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.12,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.13,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.14,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.15,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.16,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.17,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.18,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.19,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.2,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.21,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.22,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.23,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.24,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.25,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.26,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.27,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.28,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.29,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.3,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.31,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.32,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.33,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.34,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.35,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.36,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.37,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.38,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.39,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.4,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.41,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.42,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.43,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.44,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.45,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.46,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.47,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.48,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.49,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.5,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.51,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.52,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.53,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.54,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.55,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.56,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.57,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.58,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.59,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.6,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.61,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.62,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.63,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.64,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.65,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.66,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.67,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.68,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.69,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.7,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.71,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.72,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.73,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.74,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.75,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.76,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.77,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.78,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.79,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.8,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.81,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.82,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.83,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.84,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.85,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.86,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.87,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.88,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.89,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.9,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.91,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.92,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.93,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.94,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.95,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.96,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.97,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.98,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,0.99,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.14,1,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.01,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.02,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.03,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.04,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.05,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.06,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.07,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.08,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.09,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.1,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.11,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.12,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.13,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.14,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.15,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.16,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.17,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.18,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.19,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.2,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.21,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.22,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.23,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.24,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.25,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.26,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.27,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.28,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.29,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.3,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.31,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.32,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.33,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.34,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.35,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.36,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.37,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.38,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.39,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.4,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.41,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.42,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.43,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.44,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.45,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.46,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.47,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.48,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.49,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.5,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.51,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.52,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.53,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.54,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.55,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.56,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.57,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.58,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.59,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.6,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.61,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.62,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.63,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.64,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.65,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.66,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.67,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.68,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.69,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.7,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.71,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.72,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.73,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.74,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
0.15,0.75,1.97626258336499e-322,0.5,1.58101006669199e-322,0,0.5,1.18575755001899e-322
